id,Target
21322,0
21323,1
21324,1
21325,0
21326,1
21327,1
21328,1
21329,1
21330,0
21331,1
21332,1
21333,0
21334,1
21335,1
21336,1
21337,0
21338,1
21339,1
21340,1
21341,1
21342,1
21343,1
21344,1
21345,0
21346,0
21347,1
21348,1
21349,1
21350,1
21351,1
21352,1
21353,1
21354,1
21355,1
21356,1
21357,1
21358,1
21359,0
21360,0
21361,1
21362,0
21363,1
21364,1
21365,1
21366,0
21367,1
21368,1
21369,1
21370,1
21371,0
21372,1
21373,1
21374,1
21375,1
21376,1
21377,1
21378,0
21379,1
21380,1
21381,1
21382,1
21383,1
21384,1
21385,1
21386,1
21387,1
21388,1
21389,0
21390,1
21391,1
21392,0
21393,1
21394,1
21395,1
21396,1
21397,1
21398,0
21399,1
21400,1
21401,1
21402,1
21403,1
21404,0
21405,1
21406,1
21407,1
21408,1
21409,1
21410,1
21411,1
21412,0
21413,1
21414,1
21415,1
21416,1
21417,0
21418,1
21419,1
21420,1
21421,0
21422,1
21423,1
21424,0
21425,1
21426,1
21427,0
21428,0
21429,0
21430,1
21431,1
21432,1
21433,0
21434,1
21435,1
21436,1
21437,1
21438,1
21439,1
21440,1
21441,1
21442,1
21443,1
21444,1
21445,0
21446,1
21447,1
21448,1
21449,1
21450,0
21451,1
21452,1
21453,1
21454,1
21455,0
21456,1
21457,0
21458,0
21459,1
21460,0
21461,1
21462,1
21463,0
21464,0
21465,0
21466,1
21467,1
21468,1
21469,1
21470,1
21471,1
21472,1
21473,1
21474,0
21475,1
21476,1
21477,1
21478,0
21479,1
21480,0
21481,1
21482,1
21483,1
21484,0
21485,1
21486,0
21487,1
21488,1
21489,1
21490,1
21491,1
21492,1
21493,1
21494,1
21495,0
21496,1
21497,0
21498,1
21499,0
21500,1
21501,1
21502,1
21503,1
21504,1
21505,1
21506,1
21507,1
21508,1
21509,1
21510,1
21511,1
21512,0
21513,1
21514,1
21515,0
21516,1
21517,1
21518,0
21519,1
21520,0
21521,1
21522,1
21523,0
21524,1
21525,1
21526,1
21527,1
21528,1
21529,0
21530,1
21531,1
21532,1
21533,1
21534,1
21535,1
21536,0
21537,0
21538,0
21539,1
21540,0
21541,1
21542,1
21543,1
21544,1
21545,0
21546,1
21547,1
21548,1
21549,1
21550,1
21551,1
21552,1
21553,1
21554,1
21555,1
21556,1
21557,1
21558,1
21559,1
21560,1
21561,0
21562,0
21563,1
21564,0
21565,0
21566,0
21567,1
21568,1
21569,1
21570,1
21571,1
21572,1
21573,1
21574,1
21575,1
21576,1
21577,1
21578,1
21579,1
21580,0
21581,1
21582,0
21583,0
21584,1
21585,1
21586,1
21587,1
21588,1
21589,1
21590,1
21591,1
21592,1
21593,0
21594,1
21595,1
21596,1
21597,1
21598,0
21599,0
21600,1
21601,1
21602,1
21603,1
21604,1
21605,0
21606,1
21607,1
21608,1
21609,0
21610,1
21611,1
21612,1
21613,1
21614,1
21615,0
21616,1
21617,0
21618,1
21619,1
21620,1
21621,1
21622,0
21623,1
21624,0
21625,1
21626,1
21627,1
21628,1
21629,1
21630,1
21631,0
21632,1
21633,0
21634,1
21635,1
21636,0
21637,1
21638,0
21639,1
21640,0
21641,1
21642,1
21643,1
21644,1
21645,0
21646,1
21647,1
21648,0
21649,1
21650,1
21651,0
21652,1
21653,1
21654,1
21655,1
21656,1
21657,1
21658,0
21659,0
21660,1
21661,1
21662,1
21663,0
21664,1
21665,0
21666,1
21667,0
21668,0
21669,0
21670,1
21671,1
21672,1
21673,0
21674,1
21675,1
21676,1
21677,1
21678,0
21679,1
21680,1
21681,0
21682,1
21683,1
21684,1
21685,1
21686,1
21687,1
21688,0
21689,1
21690,1
21691,1
21692,0
21693,1
21694,1
21695,1
21696,0
21697,1
21698,0
21699,0
21700,0
21701,1
21702,1
21703,0
21704,1
21705,1
21706,1
21707,1
21708,0
21709,1
21710,0
21711,0
21712,1
21713,1
21714,1
21715,1
21716,0
21717,1
21718,0
21719,1
21720,1
21721,1
21722,1
21723,1
21724,1
21725,1
21726,0
21727,0
21728,1
21729,1
21730,1
21731,1
21732,1
21733,1
21734,1
21735,1
21736,0
21737,0
21738,1
21739,1
21740,1
21741,1
21742,1
21743,1
21744,1
21745,1
21746,1
21747,1
21748,1
21749,0
21750,1
21751,1
21752,1
21753,1
21754,1
21755,1
21756,0
21757,1
21758,1
21759,1
21760,0
21761,1
21762,0
21763,1
21764,1
21765,1
21766,1
21767,1
21768,1
21769,1
21770,1
21771,1
21772,1
21773,0
21774,1
21775,1
21776,0
21777,1
21778,0
21779,1
21780,0
21781,1
21782,1
21783,1
21784,1
21785,0
21786,1
21787,0
21788,1
21789,1
21790,1
21791,1
21792,1
21793,1
21794,0
21795,1
21796,1
21797,0
21798,1
21799,1
21800,0
21801,1
21802,1
21803,1
21804,1
21805,1
21806,1
21807,1
21808,1
21809,1
21810,1
21811,1
21812,1
21813,1
21814,0
21815,1
21816,1
21817,0
21818,1
21819,1
21820,1
21821,0
21822,1
21823,1
21824,1
21825,1
21826,1
21827,1
21828,1
21829,1
21830,1
21831,1
21832,1
21833,0
21834,1
21835,1
21836,1
21837,1
21838,1
21839,0
21840,1
21841,0
21842,1
21843,0
21844,1
21845,1
21846,1
21847,1
21848,0
21849,1
21850,1
21851,1
21852,1
21853,1
21854,0
21855,0
21856,0
21857,1
21858,1
21859,1
21860,1
21861,1
21862,1
21863,1
21864,1
21865,1
21866,0
21867,1
21868,1
21869,0
21870,1
21871,0
21872,1
21873,0
21874,1
21875,1
21876,0
21877,1
21878,1
21879,1
21880,1
21881,0
21882,0
21883,1
21884,1
21885,0
21886,1
21887,1
21888,1
21889,1
21890,1
21891,0
21892,1
21893,1
21894,1
21895,1
21896,1
21897,1
21898,1
21899,1
21900,1
21901,0
21902,1
21903,1
21904,1
21905,1
21906,1
21907,1
21908,1
21909,1
21910,0
21911,1
21912,1
21913,0
21914,1
21915,0
21916,1
21917,0
21918,1
21919,1
21920,0
21921,1
21922,1
21923,0
21924,1
21925,1
21926,1
21927,1
21928,1
21929,1
21930,0
21931,1
21932,0
21933,1
21934,1
21935,1
21936,1
21937,0
21938,1
21939,1
21940,1
21941,0
21942,1
21943,1
21944,1
21945,0
21946,0
21947,1
21948,1
21949,1
21950,1
21951,1
21952,1
21953,0
21954,1
21955,1
21956,1
21957,1
21958,1
21959,1
21960,1
21961,1
21962,1
21963,1
21964,1
21965,1
21966,0
21967,1
21968,1
21969,0
21970,1
21971,0
21972,1
21973,1
21974,1
21975,1
21976,1
21977,1
21978,1
21979,1
21980,1
21981,1
21982,1
21983,1
21984,0
21985,1
21986,1
21987,1
21988,1
21989,1
21990,1
21991,1
21992,1
21993,1
21994,1
21995,0
21996,0
21997,0
21998,1
21999,0
22000,1
22001,1
22002,0
22003,1
22004,0
22005,1
22006,1
22007,1
22008,1
22009,1
22010,1
22011,1
22012,0
22013,0
22014,0
22015,1
22016,1
22017,1
22018,1
22019,1
22020,1
22021,1
22022,0
22023,1
22024,1
22025,1
22026,1
22027,0
22028,1
22029,1
22030,0
22031,1
22032,1
22033,1
22034,1
22035,1
22036,1
22037,1
22038,1
22039,1
22040,1
22041,1
22042,1
22043,0
22044,1
22045,1
22046,1
22047,1
22048,0
22049,1
22050,0
22051,1
22052,0
22053,1
22054,1
22055,1
22056,1
22057,1
22058,1
22059,1
22060,1
22061,1
22062,0
22063,1
22064,1
22065,0
22066,1
22067,1
22068,1
22069,1
22070,1
22071,1
22072,1
22073,1
22074,1
22075,0
22076,1
22077,1
22078,1
22079,1
22080,1
22081,1
22082,0
22083,1
22084,1
22085,1
22086,1
22087,1
22088,1
22089,1
22090,1
22091,1
22092,1
22093,1
22094,1
22095,1
22096,1
22097,1
22098,0
22099,1
22100,1
22101,1
22102,0
22103,1
22104,1
22105,0
22106,1
22107,1
22108,1
22109,1
22110,1
22111,1
22112,0
22113,1
22114,1
22115,1
22116,1
22117,1
22118,1
22119,1
22120,1
22121,0
22122,0
22123,0
22124,1
22125,1
22126,1
22127,1
22128,0
22129,1
22130,0
22131,1
22132,1
22133,1
22134,1
22135,1
22136,1
22137,0
22138,0
22139,1
22140,0
22141,1
22142,1
22143,0
22144,0
22145,1
22146,1
22147,1
22148,0
22149,1
22150,1
22151,1
22152,1
22153,0
22154,1
22155,1
22156,0
22157,1
22158,1
22159,1
22160,1
22161,1
22162,1
22163,0
22164,1
22165,0
22166,1
22167,1
22168,1
22169,1
22170,1
22171,1
22172,0
22173,0
22174,1
22175,0
22176,1
22177,0
22178,1
22179,1
22180,1
22181,1
22182,0
22183,1
22184,1
22185,1
22186,1
22187,0
22188,1
22189,1
22190,1
22191,1
22192,1
22193,1
22194,1
22195,0
22196,0
22197,1
22198,1
22199,1
22200,1
22201,1
22202,1
22203,1
22204,1
22205,1
22206,0
22207,1
22208,1
22209,1
22210,0
22211,1
22212,1
22213,1
22214,1
22215,1
22216,1
22217,1
22218,1
22219,0
22220,1
22221,1
22222,1
22223,1
22224,1
22225,0
22226,0
22227,1
22228,0
22229,1
22230,1
22231,1
22232,1
22233,1
22234,0
22235,1
22236,0
22237,0
22238,1
22239,1
22240,1
22241,1
22242,1
22243,0
22244,1
22245,1
22246,1
22247,1
22248,1
22249,1
22250,1
22251,1
22252,1
22253,1
22254,1
22255,0
22256,1
22257,1
22258,1
22259,0
22260,1
22261,1
22262,1
22263,1
22264,1
22265,1
22266,1
22267,1
22268,1
22269,1
22270,1
22271,1
22272,1
22273,1
22274,1
22275,1
22276,1
22277,0
22278,0
22279,1
22280,1
22281,1
22282,0
22283,1
22284,1
22285,0
22286,1
22287,0
22288,1
22289,1
22290,0
22291,0
22292,0
22293,1
22294,1
22295,1
22296,1
22297,1
22298,0
22299,1
22300,1
22301,1
22302,1
22303,1
22304,1
22305,1
22306,1
22307,1
22308,0
22309,1
22310,1
22311,1
22312,1
22313,1
22314,1
22315,0
22316,0
22317,1
22318,1
22319,0
22320,0
22321,0
22322,1
22323,0
22324,1
22325,0
22326,1
22327,1
22328,1
22329,1
22330,1
22331,0
22332,0
22333,1
22334,1
22335,1
22336,1
22337,1
22338,1
22339,1
22340,1
22341,1
22342,1
22343,1
22344,1
22345,1
22346,1
22347,1
22348,0
22349,0
22350,0
22351,0
22352,1
22353,1
22354,1
22355,1
22356,0
22357,1
22358,1
22359,0
22360,1
22361,0
22362,1
22363,1
22364,1
22365,1
22366,1
22367,0
22368,1
22369,1
22370,0
22371,1
22372,0
22373,0
22374,0
22375,1
22376,1
22377,1
22378,1
22379,1
22380,1
22381,1
22382,1
22383,1
22384,1
22385,1
22386,1
22387,1
22388,0
22389,0
22390,1
22391,0
22392,1
22393,1
22394,1
22395,0
22396,0
22397,0
22398,1
22399,0
22400,1
22401,1
22402,1
22403,1
22404,1
22405,1
22406,1
22407,0
22408,1
22409,1
22410,0
22411,1
22412,1
22413,0
22414,1
22415,1
22416,0
22417,1
22418,1
22419,0
22420,1
22421,1
22422,1
22423,1
22424,1
22425,1
22426,1
22427,1
22428,0
22429,1
22430,1
22431,1
22432,1
22433,1
22434,1
22435,1
22436,0
22437,0
22438,0
22439,1
22440,0
22441,1
22442,1
22443,1
22444,1
22445,1
22446,0
22447,0
22448,1
22449,1
22450,1
22451,1
22452,1
22453,1
22454,0
22455,1
22456,1
22457,1
22458,1
22459,1
22460,1
22461,1
22462,0
22463,1
22464,0
22465,1
22466,1
22467,1
22468,1
22469,0
22470,1
22471,1
22472,1
22473,1
22474,1
22475,1
22476,0
22477,1
22478,0
22479,1
22480,1
22481,0
22482,1
22483,1
22484,1
22485,0
22486,1
22487,1
22488,1
22489,1
22490,1
22491,1
22492,1
22493,1
22494,1
22495,1
22496,1
22497,1
22498,1
22499,1
22500,1
22501,1
22502,1
22503,1
22504,1
22505,1
22506,1
22507,1
22508,1
22509,0
22510,1
22511,1
22512,1
22513,0
22514,1
22515,1
22516,1
22517,1
22518,1
22519,1
22520,1
22521,1
22522,1
22523,0
22524,0
22525,0
22526,1
22527,1
22528,1
22529,1
22530,1
22531,1
22532,0
22533,1
22534,1
22535,1
22536,1
22537,0
22538,1
22539,0
22540,0
22541,0
22542,1
22543,1
22544,1
22545,1
22546,1
22547,0
22548,1
22549,0
22550,1
22551,1
22552,0
22553,0
22554,1
22555,1
22556,0
22557,1
22558,1
22559,0
22560,0
22561,1
22562,1
22563,1
22564,0
22565,1
22566,1
22567,1
22568,1
22569,0
22570,0
22571,1
22572,1
22573,1
22574,1
22575,0
22576,1
22577,1
22578,1
22579,1
22580,0
22581,1
22582,1
22583,1
22584,0
22585,0
22586,1
22587,1
22588,1
22589,1
22590,1
22591,1
22592,0
22593,1
22594,1
22595,1
22596,1
22597,1
22598,1
22599,1
22600,1
22601,1
22602,1
22603,1
22604,1
22605,1
22606,0
22607,1
22608,1
22609,1
22610,1
22611,1
22612,1
22613,1
22614,1
22615,1
22616,1
22617,0
22618,0
22619,1
22620,1
22621,1
22622,1
22623,0
22624,1
22625,1
22626,1
22627,0
22628,0
22629,1
22630,0
22631,1
22632,1
22633,0
22634,0
22635,1
22636,1
22637,1
22638,1
22639,1
22640,1
22641,1
22642,1
22643,1
22644,1
22645,0
22646,0
22647,1
22648,1
22649,1
22650,1
22651,1
22652,1
22653,1
22654,0
22655,0
22656,1
22657,1
22658,1
22659,1
22660,1
22661,1
22662,1
22663,0
22664,1
22665,1
22666,1
22667,1
22668,0
22669,0
22670,0
22671,1
22672,1
22673,0
22674,1
22675,1
22676,1
22677,1
22678,1
22679,1
22680,1
22681,1
22682,0
22683,1
22684,1
22685,1
22686,1
22687,1
22688,1
22689,0
22690,1
22691,1
22692,1
22693,1
22694,0
22695,1
22696,1
22697,0
22698,0
22699,1
22700,1
22701,0
22702,1
22703,1
22704,1
22705,1
22706,1
22707,0
22708,1
22709,1
22710,1
22711,0
22712,1
22713,0
22714,0
22715,1
22716,1
22717,1
22718,1
22719,1
22720,1
22721,1
22722,1
22723,0
22724,1
22725,1
22726,1
22727,1
22728,1
22729,1
22730,0
22731,1
22732,1
22733,1
22734,1
22735,0
22736,1
22737,1
22738,1
22739,1
22740,0
22741,1
22742,1
22743,1
22744,0
22745,1
22746,1
22747,1
22748,0
22749,0
22750,1
22751,0
22752,0
22753,1
22754,1
22755,1
22756,0
22757,0
22758,1
22759,0
22760,1
22761,1
22762,1
22763,1
22764,1
22765,1
22766,1
22767,1
22768,1
22769,0
22770,0
22771,1
22772,1
22773,1
22774,1
22775,1
22776,1
22777,1
22778,1
22779,1
22780,1
22781,1
22782,1
22783,1
22784,1
22785,1
22786,1
22787,1
22788,0
22789,1
22790,1
22791,1
22792,1
22793,1
22794,1
22795,1
22796,0
22797,1
22798,1
22799,1
22800,1
22801,1
22802,1
22803,0
22804,1
22805,1
22806,1
22807,1
22808,1
22809,0
22810,1
22811,1
22812,1
22813,0
22814,1
22815,1
22816,1
22817,1
22818,1
22819,0
22820,1
22821,1
22822,0
22823,1
22824,1
22825,1
22826,0
22827,1
22828,1
22829,1
22830,1
22831,1
22832,0
22833,0
22834,0
22835,1
22836,1
22837,1
22838,1
22839,0
22840,1
22841,1
22842,0
22843,1
22844,1
22845,0
22846,1
22847,1
22848,0
22849,1
22850,0
22851,0
22852,0
22853,1
22854,1
22855,1
22856,0
22857,1
22858,1
22859,1
22860,1
22861,1
22862,1
22863,1
22864,0
22865,0
22866,0
22867,1
22868,1
22869,1
22870,1
22871,1
22872,1
22873,1
22874,1
22875,1
22876,0
22877,1
22878,1
22879,1
22880,0
22881,0
22882,0
22883,1
22884,1
22885,0
22886,1
22887,1
22888,1
22889,1
22890,1
22891,0
22892,1
22893,1
22894,1
22895,1
22896,1
22897,0
22898,1
22899,1
22900,1
22901,1
22902,0
22903,1
22904,0
22905,1
22906,1
22907,0
22908,1
22909,1
22910,1
22911,0
22912,1
22913,1
22914,0
22915,0
22916,0
22917,1
22918,0
22919,1
22920,1
22921,1
22922,1
22923,1
22924,1
22925,0
22926,1
22927,0
22928,0
22929,1
22930,0
22931,0
22932,1
22933,1
22934,1
22935,1
22936,1
22937,1
22938,0
22939,0
22940,1
22941,1
22942,1
22943,0
22944,1
22945,1
22946,0
22947,1
22948,1
22949,1
22950,1
22951,1
22952,1
22953,1
22954,0
22955,1
22956,1
22957,1
22958,1
22959,1
22960,0
22961,0
22962,1
22963,0
22964,1
22965,0
22966,1
22967,1
22968,0
22969,1
22970,1
22971,0
22972,0
22973,1
22974,0
22975,1
22976,1
22977,0
22978,1
22979,1
22980,1
22981,1
22982,1
22983,1
22984,1
22985,0
22986,1
22987,0
22988,0
22989,1
22990,1
22991,0
22992,0
22993,1
22994,1
22995,1
22996,1
22997,0
22998,1
22999,1
23000,1
23001,1
23002,1
23003,1
23004,1
23005,0
23006,1
23007,1
23008,1
23009,1
23010,0
23011,1
23012,1
23013,1
23014,1
23015,1
23016,1
23017,1
23018,0
23019,0
23020,1
23021,1
23022,0
23023,1
23024,1
23025,1
23026,0
23027,0
23028,1
23029,1
23030,1
23031,1
23032,1
23033,1
23034,1
23035,0
23036,1
23037,1
23038,1
23039,0
23040,1
23041,1
23042,1
23043,1
23044,1
23045,1
23046,1
23047,1
23048,0
23049,1
23050,0
23051,1
23052,1
23053,0
23054,1
23055,1
23056,0
23057,1
23058,1
23059,1
23060,1
23061,0
23062,0
23063,1
23064,1
23065,1
23066,1
23067,1
23068,1
23069,1
23070,1
23071,0
23072,1
23073,1
23074,1
23075,0
23076,1
23077,0
23078,1
23079,1
23080,0
23081,1
23082,1
23083,1
23084,1
23085,1
23086,0
23087,1
23088,1
23089,1
23090,1
23091,0
23092,1
23093,1
23094,1
23095,1
23096,1
23097,0
23098,1
23099,1
23100,1
23101,0
23102,1
23103,1
23104,1
23105,1
23106,1
23107,0
23108,1
23109,1
23110,0
23111,0
23112,1
23113,1
23114,1
23115,1
23116,1
23117,0
23118,0
23119,1
23120,1
23121,1
23122,1
23123,1
23124,0
23125,1
23126,0
23127,0
23128,1
23129,1
23130,1
23131,0
23132,1
23133,1
23134,1
23135,1
23136,1
23137,1
23138,1
23139,1
23140,1
23141,0
23142,0
23143,1
23144,1
23145,1
23146,1
23147,0
23148,1
23149,1
23150,1
23151,1
23152,1
23153,1
23154,1
23155,1
23156,1
23157,0
23158,0
23159,0
23160,1
23161,0
23162,1
23163,1
23164,1
23165,0
23166,1
23167,1
23168,1
23169,1
23170,1
23171,1
23172,0
23173,1
23174,1
23175,1
23176,1
23177,1
23178,0
23179,0
23180,0
23181,1
23182,0
23183,1
23184,1
23185,1
23186,1
23187,1
23188,1
23189,1
23190,1
23191,0
23192,1
23193,1
23194,1
23195,0
23196,1
23197,0
23198,1
23199,1
23200,1
23201,1
23202,1
23203,1
23204,1
23205,0
23206,1
23207,1
23208,1
23209,1
23210,0
23211,0
23212,1
23213,1
23214,0
23215,1
23216,1
23217,1
23218,0
23219,0
23220,0
23221,1
23222,1
23223,1
23224,0
23225,1
23226,1
23227,1
23228,1
23229,1
23230,1
23231,1
23232,1
23233,0
23234,1
23235,1
23236,1
23237,1
23238,0
23239,1
23240,0
23241,1
23242,1
23243,1
23244,0
23245,0
23246,1
23247,1
23248,1
23249,1
23250,1
23251,1
23252,1
23253,1
23254,1
23255,1
23256,1
23257,1
23258,1
23259,1
23260,1
23261,1
23262,1
23263,1
23264,1
23265,1
23266,0
23267,1
23268,1
23269,1
23270,0
23271,1
23272,1
23273,0
23274,1
23275,1
23276,1
23277,1
23278,1
23279,1
23280,1
23281,0
23282,1
23283,1
23284,1
23285,1
23286,1
23287,1
23288,1
23289,1
23290,1
23291,1
23292,0
23293,1
23294,0
23295,1
23296,0
23297,1
23298,1
23299,0
23300,0
23301,1
23302,1
23303,1
23304,1
23305,0
23306,1
23307,1
23308,1
23309,0
23310,1
23311,1
23312,1
23313,1
23314,0
23315,1
23316,0
23317,1
23318,1
23319,1
23320,1
23321,1
23322,1
23323,0
23324,1
23325,1
23326,1
23327,1
23328,0
23329,0
23330,1
23331,1
23332,1
23333,1
23334,0
23335,1
23336,0
23337,1
23338,1
23339,1
23340,1
23341,1
23342,0
23343,1
23344,1
23345,1
23346,0
23347,1
23348,1
23349,1
23350,1
23351,1
23352,0
23353,1
23354,1
23355,1
23356,0
23357,1
23358,1
23359,0
23360,0
23361,1
23362,1
23363,1
23364,1
23365,1
23366,1
23367,1
23368,1
23369,1
23370,1
23371,1
23372,1
23373,0
23374,1
23375,1
23376,1
23377,1
23378,1
23379,1
23380,1
23381,1
23382,1
23383,0
23384,1
23385,1
23386,1
23387,0
23388,1
23389,0
23390,1
23391,1
23392,1
23393,1
23394,0
23395,1
23396,1
23397,1
23398,1
23399,1
23400,1
23401,1
23402,1
23403,1
23404,1
23405,0
23406,1
23407,1
23408,1
23409,1
23410,0
23411,0
23412,1
23413,1
23414,0
23415,1
23416,0
23417,1
23418,0
23419,1
23420,1
23421,1
23422,1
23423,0
23424,0
23425,1
23426,1
23427,1
23428,1
23429,1
23430,0
23431,0
23432,1
23433,1
23434,1
23435,1
23436,1
23437,1
23438,0
23439,1
23440,1
23441,1
23442,1
23443,1
23444,1
23445,1
23446,1
23447,1
23448,1
23449,1
23450,1
23451,1
23452,1
23453,1
23454,1
23455,1
23456,0
23457,0
23458,1
23459,1
23460,1
23461,1
23462,0
23463,1
23464,1
23465,0
23466,1
23467,1
23468,0
23469,0
23470,0
23471,1
23472,1
23473,1
23474,1
23475,1
23476,1
23477,0
23478,1
23479,0
23480,1
23481,1
23482,1
23483,1
23484,0
23485,1
23486,1
23487,1
23488,1
23489,1
23490,1
23491,0
23492,1
23493,0
23494,1
23495,1
23496,1
23497,0
23498,1
23499,0
23500,1
23501,1
23502,0
23503,1
23504,0
23505,1
23506,1
23507,1
23508,1
23509,0
23510,1
23511,1
23512,0
23513,0
23514,1
23515,1
23516,1
23517,0
23518,0
23519,1
23520,1
23521,1
23522,1
23523,1
23524,1
23525,0
23526,1
23527,1
23528,1
23529,0
23530,1
23531,0
23532,1
23533,1
23534,1
23535,1
23536,1
23537,1
23538,1
23539,1
23540,1
23541,0
23542,0
23543,1
23544,1
23545,1
23546,1
23547,1
23548,0
23549,1
23550,1
23551,1
23552,0
23553,1
23554,1
23555,1
23556,1
23557,1
23558,0
23559,0
23560,0
23561,1
23562,1
23563,0
23564,1
23565,1
23566,1
23567,1
23568,0
23569,1
23570,1
23571,1
23572,0
23573,0
23574,0
23575,0
23576,1
23577,1
23578,1
23579,1
23580,0
23581,1
23582,1
23583,1
23584,1
23585,1
23586,0
23587,0
23588,1
23589,0
23590,1
23591,0
23592,1
23593,1
23594,1
23595,1
23596,0
23597,1
23598,1
23599,1
23600,1
23601,1
23602,1
23603,1
23604,1
23605,0
23606,1
23607,1
23608,1
23609,1
23610,1
23611,1
23612,1
23613,1
23614,1
23615,0
23616,1
23617,1
23618,0
23619,0
23620,1
23621,0
23622,1
23623,1
23624,1
23625,1
23626,1
23627,1
23628,0
23629,1
23630,1
23631,0
23632,1
23633,1
23634,0
23635,1
23636,0
23637,0
23638,1
23639,1
23640,1
23641,1
23642,1
23643,0
23644,0
23645,1
23646,1
23647,1
23648,1
23649,1
23650,1
23651,1
23652,1
23653,1
23654,0
23655,0
23656,0
23657,1
23658,1
23659,1
23660,0
23661,1
23662,0
23663,1
23664,1
23665,1
23666,0
23667,1
23668,0
23669,1
23670,1
23671,0
23672,0
23673,0
23674,1
23675,1
23676,1
23677,0
23678,1
23679,1
23680,1
23681,1
23682,0
23683,1
23684,1
23685,1
23686,1
23687,1
23688,0
23689,1
23690,1
23691,0
23692,1
23693,0
23694,0
23695,1
23696,0
23697,0
23698,0
23699,1
23700,1
23701,0
23702,1
23703,0
23704,0
23705,1
23706,1
23707,1
23708,0
23709,1
23710,0
23711,1
23712,0
23713,1
23714,0
23715,0
23716,1
23717,1
23718,0
23719,1
23720,1
23721,1
23722,1
23723,1
23724,1
23725,1
23726,1
23727,1
23728,1
23729,1
23730,1
23731,1
23732,1
23733,1
23734,0
23735,1
23736,1
23737,1
23738,1
23739,1
23740,0
23741,0
23742,1
23743,0
23744,1
23745,1
23746,1
23747,1
23748,1
23749,1
23750,1
23751,1
23752,1
23753,1
23754,1
23755,1
23756,1
23757,1
23758,1
23759,1
23760,0
23761,1
23762,1
23763,1
23764,1
23765,1
23766,1
23767,1
23768,0
23769,1
23770,0
23771,1
23772,1
23773,1
23774,1
23775,1
23776,1
23777,1
23778,0
23779,1
23780,0
23781,0
23782,1
23783,1
23784,1
23785,1
23786,1
23787,1
23788,1
23789,1
23790,1
23791,1
23792,1
23793,1
23794,1
23795,1
23796,1
23797,1
23798,1
23799,0
23800,1
23801,0
23802,0
23803,1
23804,1
23805,1
23806,1
23807,0
23808,1
23809,1
23810,0
23811,1
23812,1
23813,0
23814,1
23815,1
23816,1
23817,1
23818,0
23819,1
23820,1
23821,1
23822,1
23823,1
23824,1
23825,1
23826,1
23827,1
23828,1
23829,0
23830,1
23831,0
23832,0
23833,1
23834,1
23835,1
23836,1
23837,0
23838,1
23839,1
23840,1
23841,0
23842,0
23843,0
23844,0
23845,1
23846,0
23847,1
23848,1
23849,1
23850,1
23851,1
23852,1
23853,1
23854,0
23855,1
23856,0
23857,0
23858,0
23859,0
23860,1
23861,1
23862,0
23863,1
23864,1
23865,1
23866,1
23867,0
23868,1
23869,1
23870,0
23871,0
23872,1
23873,1
23874,0
23875,1
23876,1
23877,0
23878,1
23879,1
23880,1
23881,1
23882,1
23883,1
23884,0
23885,1
23886,1
23887,1
23888,1
23889,0
23890,1
23891,1
23892,0
23893,1
23894,1
23895,1
23896,1
23897,1
23898,0
23899,0
23900,1
23901,1
23902,1
23903,1
23904,1
23905,1
23906,1
23907,1
23908,1
23909,1
23910,1
23911,0
23912,0
23913,1
23914,1
23915,1
23916,1
23917,0
23918,0
23919,1
23920,0
23921,1
23922,1
23923,1
23924,1
23925,1
23926,1
23927,1
23928,1
23929,1
23930,1
23931,1
23932,1
23933,1
23934,0
23935,1
23936,1
23937,0
23938,1
23939,1
23940,0
23941,0
23942,1
23943,1
23944,1
23945,1
23946,1
23947,1
23948,1
23949,0
23950,1
23951,1
23952,1
23953,1
23954,0
23955,1
23956,1
23957,1
23958,0
23959,1
23960,1
23961,1
23962,1
23963,0
23964,1
23965,1
23966,1
23967,1
23968,0
23969,0
23970,1
23971,1
23972,1
23973,1
23974,0
23975,1
23976,1
23977,0
23978,1
23979,1
23980,1
23981,1
23982,1
23983,1
23984,0
23985,1
23986,0
23987,1
23988,1
23989,1
23990,0
23991,1
23992,1
23993,0
23994,1
23995,1
23996,0
23997,1
23998,0
23999,1
24000,1
24001,1
24002,1
24003,1
24004,1
24005,1
24006,1
24007,1
24008,1
24009,1
24010,1
24011,1
24012,1
24013,0
24014,1
24015,1
24016,1
24017,1
24018,0
24019,1
24020,1
24021,1
24022,0
24023,1
24024,0
24025,1
24026,1
24027,0
24028,0
24029,1
24030,0
24031,0
24032,1
24033,1
24034,1
24035,1
24036,1
24037,1
24038,1
24039,1
24040,0
24041,1
24042,1
24043,1
24044,1
24045,1
24046,1
24047,0
24048,0
24049,1
24050,1
24051,0
24052,1
24053,1
24054,0
24055,0
24056,1
24057,1
24058,1
24059,1
24060,1
24061,1
24062,1
24063,1
24064,0
24065,1
24066,1
24067,0
24068,1
24069,0
24070,0
24071,0
24072,1
24073,0
24074,0
24075,1
24076,1
24077,1
24078,1
24079,1
24080,1
24081,0
24082,1
24083,1
24084,1
24085,1
24086,0
24087,1
24088,1
24089,1
24090,1
24091,1
24092,0
24093,1
24094,1
24095,1
24096,1
24097,1
24098,0
24099,1
24100,1
24101,1
24102,1
24103,1
24104,0
24105,0
24106,0
24107,1
24108,1
24109,1
24110,0
24111,1
24112,0
24113,0
24114,1
24115,1
24116,1
24117,1
24118,0
24119,0
24120,1
